artist_id,genre
3pFCERyEiP5xeN2EsPXhjI,soft rock
1SQRv42e4PjEYfPhS0Tk9E,album rock
1SQRv42e4PjEYfPhS0Tk9E,art rock
1SQRv42e4PjEYfPhS0Tk9E,british invasion
1SQRv42e4PjEYfPhS0Tk9E,classic rock
1SQRv42e4PjEYfPhS0Tk9E,folk rock
1SQRv42e4PjEYfPhS0Tk9E,glam rock
1SQRv42e4PjEYfPhS0Tk9E,protopunk
1SQRv42e4PjEYfPhS0Tk9E,psychedelic rock
1SQRv42e4PjEYfPhS0Tk9E,rock
1SQRv42e4PjEYfPhS0Tk9E,singer-songwriter
4gIdjgLlvgEOz7MexDZzpM,blues rock
4gIdjgLlvgEOz7MexDZzpM,british blues
4gIdjgLlvgEOz7MexDZzpM,glam rock
4tZwfgrHOc3mvqYlEYSvVi,electro
4tZwfgrHOc3mvqYlEYSvVi,filter house
4tZwfgrHOc3mvqYlEYSvVi,rock
79bxUQsBIXO8nVLB9fYKf7,europop
79bxUQsBIXO8nVLB9fYKf7,synthpop
2qk9voo8llSGYcZ6xrBzKx,modern rock
2qk9voo8llSGYcZ6xrBzKx,rock
2mknvtcck8i82nKxDPDibv,classic soul
2mknvtcck8i82nKxDPDibv,disco
2mknvtcck8i82nKxDPDibv,instrumental soul
2mknvtcck8i82nKxDPDibv,jazz funk
2mknvtcck8i82nKxDPDibv,philly soul
2mknvtcck8i82nKxDPDibv,post-disco
4y6J8jwRAwO4dssiSmN91R,blues
4y6J8jwRAwO4dssiSmN91R,blues rock
4y6J8jwRAwO4dssiSmN91R,chicago blues
4y6J8jwRAwO4dssiSmN91R,classic rock
4y6J8jwRAwO4dssiSmN91R,electric blues
4y6J8jwRAwO4dssiSmN91R,soul
4y6J8jwRAwO4dssiSmN91R,traditional blues
293zczrfYafIItmnmM3coR,blues
293zczrfYafIItmnmM3coR,blues rock
293zczrfYafIItmnmM3coR,classic rock
293zczrfYafIItmnmM3coR,rock
293zczrfYafIItmnmM3coR,rock-and-roll
293zczrfYafIItmnmM3coR,rockabilly
293zczrfYafIItmnmM3coR,soul
1rHh0AI30JhKrbzKIFjFNd,classic soul
1rHh0AI30JhKrbzKIFjFNd,motown
1rHh0AI30JhKrbzKIFjFNd,soul
1rHh0AI30JhKrbzKIFjFNd,southern soul
54QMjE4toDfiCryzYWCpXX,alternative dance
54QMjE4toDfiCryzYWCpXX,electronica
54QMjE4toDfiCryzYWCpXX,french indie pop
54QMjE4toDfiCryzYWCpXX,indietronica
54QMjE4toDfiCryzYWCpXX,neo-synthpop
54QMjE4toDfiCryzYWCpXX,new rave
54QMjE4toDfiCryzYWCpXX,socal pop punk
5HRSYURV6LFFRCjAtiK0py,philly soul
5HRSYURV6LFFRCjAtiK0py,southern soul
0Wxy5Qka8BN9crcFkiAxSR,acoustic blues
0Wxy5Qka8BN9crcFkiAxSR,blues
0Wxy5Qka8BN9crcFkiAxSR,chicago blues
0Wxy5Qka8BN9crcFkiAxSR,delta blues
0Wxy5Qka8BN9crcFkiAxSR,harmonica blues
0Wxy5Qka8BN9crcFkiAxSR,memphis blues
0Wxy5Qka8BN9crcFkiAxSR,traditional blues
320EPCSEezHt1rtbfwH6Ck,album rock
320EPCSEezHt1rtbfwH6Ck,beatlesque
320EPCSEezHt1rtbfwH6Ck,bubblegum pop
320EPCSEezHt1rtbfwH6Ck,classic rock
320EPCSEezHt1rtbfwH6Ck,folk rock
320EPCSEezHt1rtbfwH6Ck,mellow gold
320EPCSEezHt1rtbfwH6Ck,rock
320EPCSEezHt1rtbfwH6Ck,rock-and-roll
320EPCSEezHt1rtbfwH6Ck,singer-songwriter
320EPCSEezHt1rtbfwH6Ck,soft rock
320EPCSEezHt1rtbfwH6Ck,sunshine pop
3LfO03nEZMdWNHG2tLpMa0,disco
3LfO03nEZMdWNHG2tLpMa0,motown
3LfO03nEZMdWNHG2tLpMa0,quiet storm
5QHvbEwccF3WANUD5lEIuA,disco
18jZvCsW1PJ4FDQ5gEXuKp,freestyle
18jZvCsW1PJ4FDQ5gEXuKp,new wave pop
18jZvCsW1PJ4FDQ5gEXuKp,soft rock
0uq5PttqEjj3IH1bzwcrXF,dance pop
0uq5PttqEjj3IH1bzwcrXF,girl group
0uq5PttqEjj3IH1bzwcrXF,pop
57bUPid8xztkieZfS7OlEV,adult standards
57bUPid8xztkieZfS7OlEV,classic girl group
57bUPid8xztkieZfS7OlEV,classic soul
57bUPid8xztkieZfS7OlEV,disco
57bUPid8xztkieZfS7OlEV,motown
57bUPid8xztkieZfS7OlEV,soul
6nS5roXSAGhTGr34W6n7Et,edm
6nS5roXSAGhTGr34W6n7Et,house
6nS5roXSAGhTGr34W6n7Et,indietronica
6nS5roXSAGhTGr34W6n7Et,uk dance
74lTWE4DqbFU3Vn8z4uH72,classic soul
74lTWE4DqbFU3Vn8z4uH72,disco
74lTWE4DqbFU3Vn8z4uH72,funk
74lTWE4DqbFU3Vn8z4uH72,motown
74lTWE4DqbFU3Vn8z4uH72,new jack swing
74lTWE4DqbFU3Vn8z4uH72,p funk
74lTWE4DqbFU3Vn8z4uH72,post-disco
74lTWE4DqbFU3Vn8z4uH72,quiet storm
74lTWE4DqbFU3Vn8z4uH72,soul
74lTWE4DqbFU3Vn8z4uH72,southern soul
74lTWE4DqbFU3Vn8z4uH72,urban contemporary
5m8H6zSadhu1j9Yi04VLqD,classic soul
5m8H6zSadhu1j9Yi04VLqD,funk
5m8H6zSadhu1j9Yi04VLqD,funk rock
5m8H6zSadhu1j9Yi04VLqD,p funk
5m8H6zSadhu1j9Yi04VLqD,psychedelic soul
5m8H6zSadhu1j9Yi04VLqD,soul
5m8H6zSadhu1j9Yi04VLqD,southern soul
4JCt4xrbbBB9blkKwNlcJ7,classic soul
4JCt4xrbbBB9blkKwNlcJ7,disco
4JCt4xrbbBB9blkKwNlcJ7,funk
4JCt4xrbbBB9blkKwNlcJ7,minneapolis sound
4JCt4xrbbBB9blkKwNlcJ7,new jack swing
4JCt4xrbbBB9blkKwNlcJ7,post-disco
4JCt4xrbbBB9blkKwNlcJ7,quiet storm
4JCt4xrbbBB9blkKwNlcJ7,soul
4JCt4xrbbBB9blkKwNlcJ7,urban contemporary
2lnlPzK1BZuPnaBXxMwGuS,funk ostentacao
2lnlPzK1BZuPnaBXxMwGuS,post-disco
2lnlPzK1BZuPnaBXxMwGuS,post-disco soul
5MhLmv7GgyjbxGqiIGasvT,laboratorio
5MhLmv7GgyjbxGqiIGasvT,synthesizer
5MhLmv7GgyjbxGqiIGasvT,vintage french electronic
69VgCcXFV59QuQWEXSTxfK,acoustic blues
69VgCcXFV59QuQWEXSTxfK,blues
69VgCcXFV59QuQWEXSTxfK,chicago blues
69VgCcXFV59QuQWEXSTxfK,country blues
69VgCcXFV59QuQWEXSTxfK,delta blues
69VgCcXFV59QuQWEXSTxfK,harmonica blues
69VgCcXFV59QuQWEXSTxfK,traditional blues
6mcrZQmgzFGRWf7C0SObou,adult standards
6mcrZQmgzFGRWf7C0SObou,bubblegum pop
6mcrZQmgzFGRWf7C0SObou,doo-wop
6mcrZQmgzFGRWf7C0SObou,lounge
6mcrZQmgzFGRWf7C0SObou,northern soul
6mcrZQmgzFGRWf7C0SObou,rock-and-roll
6mcrZQmgzFGRWf7C0SObou,rockabilly
5cj0lLjcoR7YOSnhnX0Po5,dance pop
5cj0lLjcoR7YOSnhnX0Po5,pop
0z5DFXmhT4ZNzWElsM7V89,new romantic
0z5DFXmhT4ZNzWElsM7V89,new wave
0z5DFXmhT4ZNzWElsM7V89,new wave pop
0z5DFXmhT4ZNzWElsM7V89,synthpop
34mu675oQQ5ZNuK1soZrIn,kc indie
34mu675oQQ5ZNuK1soZrIn,modern blues
5IFCkqu9J6xdWeYMk5I889,new wave pop
5IFCkqu9J6xdWeYMk5I889,soft rock
30TrHDLNCKQVTYWOn9QqOC,modern blues
15oeqKO5k5uZ5773tWvpda,acoustic blues
15oeqKO5k5uZ5773tWvpda,blues
15oeqKO5k5uZ5773tWvpda,country blues
15oeqKO5k5uZ5773tWvpda,delta blues
15oeqKO5k5uZ5773tWvpda,traditional blues
3wYyutjgII8LJVVOLrGI0D,classic rock
3wYyutjgII8LJVVOLrGI0D,folk rock
3wYyutjgII8LJVVOLrGI0D,mellow gold
3wYyutjgII8LJVVOLrGI0D,rock-and-roll
3wYyutjgII8LJVVOLrGI0D,rockabilly
3wYyutjgII8LJVVOLrGI0D,singer-songwriter
4IPDnwurwc0J2tXUty2hO4,modern blues
4IPDnwurwc0J2tXUty2hO4,modern blues rock
4IPDnwurwc0J2tXUty2hO4,power blues-rock
7bVESn103RkOzPhvjpuQTT,southern rock
2lMEe12j43Se24Jrfk3pyl,piano blues
42TFhl7WlMRXiNqzSrnzPL,classic rock
42TFhl7WlMRXiNqzSrnzPL,glam rock
42TFhl7WlMRXiNqzSrnzPL,permanent wave
42TFhl7WlMRXiNqzSrnzPL,rock
42TFhl7WlMRXiNqzSrnzPL,singer-songwriter
4bKniuCGFic42eaNWK34Jq,alternative americana
251UrhgNbMr15NLzQ2KyKq,indie folk
251UrhgNbMr15NLzQ2KyKq,new americana
251UrhgNbMr15NLzQ2KyKq,stomp and holler
6EZzVXM2uDRPmnHWq9yPDE,acoustic blues
6EZzVXM2uDRPmnHWq9yPDE,blues
6EZzVXM2uDRPmnHWq9yPDE,country blues
6EZzVXM2uDRPmnHWq9yPDE,delta blues
6EZzVXM2uDRPmnHWq9yPDE,texas blues
6EZzVXM2uDRPmnHWq9yPDE,traditional blues
6eMlKSBFAoXVJLoeHmwKEj,blues
6eMlKSBFAoXVJLoeHmwKEj,blues rock
6eMlKSBFAoXVJLoeHmwKEj,electric blues
6eMlKSBFAoXVJLoeHmwKEj,modern blues
6eMlKSBFAoXVJLoeHmwKEj,soul blues
6eMlKSBFAoXVJLoeHmwKEj,southern rock
6eMlKSBFAoXVJLoeHmwKEj,traditional blues
20k4RFKXyboeDSz9bjumx0,blues
20k4RFKXyboeDSz9bjumx0,chicago blues
20k4RFKXyboeDSz9bjumx0,traditional blues
2XqJd0g4yNVm0m90Vm1bbS,black americana
7aUVQRiWaOqZU0JwOlGfWi,british blues
14RXohtx6NiBGFTW8IdmAK,jazz
14RXohtx6NiBGFTW8IdmAK,jazz blues
14RXohtx6NiBGFTW8IdmAK,jazz fusion
14RXohtx6NiBGFTW8IdmAK,jazz guitar
14RXohtx6NiBGFTW8IdmAK,soul jazz
3DznKagEU8yMQZR9z33Da5,disco
3DznKagEU8yMQZR9z33Da5,quiet storm
6HhV0jtMMK5HYnYgG0xgtz,black americana
6x5HLaMcoxaULXpgN0NJbb,chillhop
6x5HLaMcoxaULXpgN0NJbb,lo-fi beats
4ScCswdRlyA23odg9thgIO,dance pop
4ScCswdRlyA23odg9thgIO,pop
4ScCswdRlyA23odg9thgIO,uk pop
6bR0cgMtkCVpm0I5yrDNzO,acoustic blues
6bR0cgMtkCVpm0I5yrDNzO,blues
6bR0cgMtkCVpm0I5yrDNzO,harmonica blues
6bR0cgMtkCVpm0I5yrDNzO,rhythm and blues
6bR0cgMtkCVpm0I5yrDNzO,texas blues
6bR0cgMtkCVpm0I5yrDNzO,traditional blues
1W3SfQdOetqQqjsBCRpBqN,modern blues
1W3SfQdOetqQqjsBCRpBqN,texas blues
2t9yJDJIEtvPmr2iRIdqBf,indie folk
2a42gzUH51UAvwcfy0N6JT,chillhop
2a42gzUH51UAvwcfy0N6JT,lo-fi beats
1h0hOL3bVcYlg4xcSjU7fP,blues
1h0hOL3bVcYlg4xcSjU7fP,chicago blues
1h0hOL3bVcYlg4xcSjU7fP,electric blues
1h0hOL3bVcYlg4xcSjU7fP,traditional blues
6QrRSfwkZsixVIgDRhpToh,chillhop
2ye2Wgw4gimLv2eAKyk1NB,hard rock
2ye2Wgw4gimLv2eAKyk1NB,metal
2ye2Wgw4gimLv2eAKyk1NB,old school thrash
2ye2Wgw4gimLv2eAKyk1NB,rock
2ye2Wgw4gimLv2eAKyk1NB,thrash metal
4dZrt8Ong5t7YYpvbfp0RU,nashville sound
787bCXOIvGeBw0Bc4kEjhD,indie pop rap
6uB4Ax6mlzohDTLqLOJ6Vl,blues
4hfcSstwnyuBoek1dQwLkG,afrobeat
4hfcSstwnyuBoek1dQwLkG,jazz funk
4hfcSstwnyuBoek1dQwLkG,psychedelic soul
7pbDxGE6nQSZVfiFdq9lOL,bedroom pop
0dlOr0VIysztGWvU1dpjmP,dance pop
0dlOr0VIysztGWvU1dpjmP,europop
0dlOr0VIysztGWvU1dpjmP,lilith
0dlOr0VIysztGWvU1dpjmP,new wave pop
0dlOr0VIysztGWvU1dpjmP,pop rock
3KOHpygRuo1ruQAbEneR3t,electronica
3KOHpygRuo1ruQAbEneR3t,future garage
6XYvaoDGE0VmRt83Jss9Sn,australian psych
6XYvaoDGE0VmRt83Jss9Sn,double drumming
6XYvaoDGE0VmRt83Jss9Sn,microtonal
6XYvaoDGE0VmRt83Jss9Sn,neo-psychedelic
36H3yV7O8YbQX0GQarIJGd,southern gospel
2JRvXPGWiINrnJljNJhG5s,funk
2JRvXPGWiINrnJljNJhG5s,instrumental soul
2JRvXPGWiINrnJljNJhG5s,jazz funk
2JRvXPGWiINrnJljNJhG5s,new orleans funk
2JRvXPGWiINrnJljNJhG5s,p funk
2JRvXPGWiINrnJljNJhG5s,soul
2SHhfs4BiDxGQ3oxqf0UHY,europop
2SHhfs4BiDxGQ3oxqf0UHY,swedish pop
2SHhfs4BiDxGQ3oxqf0UHY,synthpop
4Z5eM7HLu4b0LAKrywoWR2,chillhop
4Z5eM7HLu4b0LAKrywoWR2,lo-fi beats
7uykqYYhDUugFJgKZWXIWq,classic soul
7uykqYYhDUugFJgKZWXIWq,funk
7uykqYYhDUugFJgKZWXIWq,jazz funk
7uykqYYhDUugFJgKZWXIWq,p funk
7uykqYYhDUugFJgKZWXIWq,soul jazz
0wolj0IKnhhYnBFynfNaQn,chillhop
0wolj0IKnhhYnBFynfNaQn,lo-fi beats
6Tyzp9KzpiZ04DABQoedps,art pop
6Tyzp9KzpiZ04DABQoedps,chillwave
6Tyzp9KzpiZ04DABQoedps,downtempo
6Tyzp9KzpiZ04DABQoedps,electronica
6Tyzp9KzpiZ04DABQoedps,gothenburg indie
6Tyzp9KzpiZ04DABQoedps,indie soul
6Tyzp9KzpiZ04DABQoedps,indietronica
6Tyzp9KzpiZ04DABQoedps,neo-synthpop
6Tyzp9KzpiZ04DABQoedps,swedish electropop
6Tyzp9KzpiZ04DABQoedps,swedish synthpop
6Tyzp9KzpiZ04DABQoedps,trip hop
3MCjwjfIor5FkK3h639qkW,classic soul
3MCjwjfIor5FkK3h639qkW,disco
3MCjwjfIor5FkK3h639qkW,funk
3MCjwjfIor5FkK3h639qkW,motown
3MCjwjfIor5FkK3h639qkW,p funk
3MCjwjfIor5FkK3h639qkW,post-disco
3MCjwjfIor5FkK3h639qkW,quiet storm
3MCjwjfIor5FkK3h639qkW,soul
3MCjwjfIor5FkK3h639qkW,southern soul
3BoSEarTgKiw8sHE0ixJNK,chillhop
3BoSEarTgKiw8sHE0ixJNK,lo-fi beats
6qgnBH6iDM91ipVXv28OMu,alternative r&b
6qgnBH6iDM91ipVXv28OMu,escape room
6qgnBH6iDM91ipVXv28OMu,indie soul
6qgnBH6iDM91ipVXv28OMu,lgbtq+ hip hop
5EgMMveFcSL3rq87Wkyw4s,afrobeat
5EgMMveFcSL3rq87Wkyw4s,jazz funk
4KrnntHJnsol4gWJEnCDKR,oslo indie
12Chz98pHFMPJEknJQMWvI,alternative rock
12Chz98pHFMPJEknJQMWvI,modern rock
12Chz98pHFMPJEknJQMWvI,permanent wave
12Chz98pHFMPJEknJQMWvI,rock
2rc78XDH9zuJP6bm78lU8Z,album rock
2rc78XDH9zuJP6bm78lU8Z,blues rock
2rc78XDH9zuJP6bm78lU8Z,british blues
2rc78XDH9zuJP6bm78lU8Z,classic rock
2rc78XDH9zuJP6bm78lU8Z,country rock
2rc78XDH9zuJP6bm78lU8Z,electric blues
2rc78XDH9zuJP6bm78lU8Z,folk rock
2rc78XDH9zuJP6bm78lU8Z,hard rock
2rc78XDH9zuJP6bm78lU8Z,mellow gold
2rc78XDH9zuJP6bm78lU8Z,psychedelic rock
2rc78XDH9zuJP6bm78lU8Z,rock
2rc78XDH9zuJP6bm78lU8Z,singer-songwriter
5dCuFngSPyOOnTAvrC7v2s,blues
5dCuFngSPyOOnTAvrC7v2s,blues rock
5dCuFngSPyOOnTAvrC7v2s,electric blues
5dCuFngSPyOOnTAvrC7v2s,texas blues
5dCuFngSPyOOnTAvrC7v2s,traditional blues
3eFo5fMv53RYZBYlvT5Z6a,jazz trumpet
3eFo5fMv53RYZBYlvT5Z6a,smooth jazz
3gd8FJtBJtkRxdfbTu19U2,modern folk rock
3gd8FJtBJtkRxdfbTu19U2,modern rock
3gd8FJtBJtkRxdfbTu19U2,neo mellow
3gd8FJtBJtkRxdfbTu19U2,stomp and holler
3gd8FJtBJtkRxdfbTu19U2,uk americana
5Npr4HpRE8YlsisRjN9T8h,modern blues
5Npr4HpRE8YlsisRjN9T8h,modern blues rock
5rGnc6zmQSjWGJ8KEAvGFq,hypnagogic pop
5rGnc6zmQSjWGJ8KEAvGFq,indie garage rock
5rGnc6zmQSjWGJ8KEAvGFq,neo-psychedelic
1nJvji2KIlWSseXRSlNYsC,alternative rock
1nJvji2KIlWSseXRSlNYsC,melancholia
1nJvji2KIlWSseXRSlNYsC,permanent wave
1nJvji2KIlWSseXRSlNYsC,protopunk
1nJvji2KIlWSseXRSlNYsC,rock
21SOnTj5ECwVXeBUTRcP3s,jazz organ
21SOnTj5ECwVXeBUTRcP3s,retro soul
7fJxwOVogu3kof6WDsVB8G,rogaland indie
7fJxwOVogu3kof6WDsVB8G,rogaland musikk
1CYsQCypByMVgnv17qsSbQ,album rock
1CYsQCypByMVgnv17qsSbQ,classic rock
1CYsQCypByMVgnv17qsSbQ,country rock
1CYsQCypByMVgnv17qsSbQ,folk
1CYsQCypByMVgnv17qsSbQ,folk rock
1CYsQCypByMVgnv17qsSbQ,mellow gold
1CYsQCypByMVgnv17qsSbQ,rock
1CYsQCypByMVgnv17qsSbQ,roots rock
1CYsQCypByMVgnv17qsSbQ,soft rock
1CYsQCypByMVgnv17qsSbQ,supergroup
2TI7qyDE0QfyOlnbtfDo7L,jam band
2TI7qyDE0QfyOlnbtfDo7L,neo mellow
2TI7qyDE0QfyOlnbtfDo7L,pop rock
5Ws3s6lSP4Un8kQf8CrAta,blues
5Ws3s6lSP4Un8kQf8CrAta,blues rock
5Ws3s6lSP4Un8kQf8CrAta,country rock
5Ws3s6lSP4Un8kQf8CrAta,electric blues
5Ws3s6lSP4Un8kQf8CrAta,modern blues
5Ws3s6lSP4Un8kQf8CrAta,southern rock
0JCxGVxsISZzJHJPUOtceB,funk
0JCxGVxsISZzJHJPUOtceB,jazz funk
0JCxGVxsISZzJHJPUOtceB,p funk
3HXLY1sNXIxHfulrjPiRf5,hopebeat
3HXLY1sNXIxHfulrjPiRf5,indietronica
3HXLY1sNXIxHfulrjPiRf5,little rock indie
0bzfPKdbXL5ezYW2z3UGQj,british soul
0bzfPKdbXL5ezYW2z3UGQj,neo soul
0bzfPKdbXL5ezYW2z3UGQj,psychedelic soul
0bzfPKdbXL5ezYW2z3UGQj,soul
2cnMpRsOVqtPMfq7YiFE6K,album rock
2cnMpRsOVqtPMfq7YiFE6K,classic rock
2cnMpRsOVqtPMfq7YiFE6K,hard rock
2cnMpRsOVqtPMfq7YiFE6K,rock
31SBgHxc8eqZUk9MdveH42,chill r&b
17U2ImH5IyYMvjkCfPhMHT,hi-nrg
17U2ImH5IyYMvjkCfPhMHT,new romantic
17U2ImH5IyYMvjkCfPhMHT,new wave pop
17U2ImH5IyYMvjkCfPhMHT,sophisti-pop
17U2ImH5IyYMvjkCfPhMHT,synthpop
2RP4pPHTXlQpDnO9LvR7Yt,alternative r&b
2RP4pPHTXlQpDnO9LvR7Yt,british soul
2RP4pPHTXlQpDnO9LvR7Yt,indie soul
2RP4pPHTXlQpDnO9LvR7Yt,neo soul
2RP4pPHTXlQpDnO9LvR7Yt,pop soul
2RP4pPHTXlQpDnO9LvR7Yt,soul
7hqZBHSgDs1odG9aupMzEI,dance rock
7hqZBHSgDs1odG9aupMzEI,new romantic
7hqZBHSgDs1odG9aupMzEI,new wave
7hqZBHSgDs1odG9aupMzEI,new wave pop
62sPt3fswraiEPnKQpAbdE,contemporary r&b
62sPt3fswraiEPnKQpAbdE,new jack swing
62sPt3fswraiEPnKQpAbdE,r&b
62sPt3fswraiEPnKQpAbdE,urban contemporary
0QWrMNukfcVOmgEU0FEDyD,uk alternative pop
67PmHOmt1tveILUtasiYAf,classic soul
67PmHOmt1tveILUtasiYAf,disco
67PmHOmt1tveILUtasiYAf,funk
67PmHOmt1tveILUtasiYAf,p funk
67PmHOmt1tveILUtasiYAf,post-disco
67PmHOmt1tveILUtasiYAf,quiet storm
67PmHOmt1tveILUtasiYAf,soul
67PmHOmt1tveILUtasiYAf,southern soul
742YR9ZgF0tCO5juBfvPAU,post-disco
742YR9ZgF0tCO5juBfvPAU,southern soul
2YT6FujbjJP3ohD51eOZIV,contemporary r&b
2YT6FujbjJP3ohD51eOZIV,new jack swing
2YT6FujbjJP3ohD51eOZIV,post-disco
2YT6FujbjJP3ohD51eOZIV,quiet storm
2YT6FujbjJP3ohD51eOZIV,urban contemporary
1GHJ2yDZhTLodOfqimd6ZK,synth funk
2g8J4iI5qyYFMVHcpMcSsS,p funk
4V4Z3qMCwYofWHtip6ePF6,yacht rock
2AV6XDIs32ofIJhkkDevjm,chicago soul
2AV6XDIs32ofIJhkkDevjm,classic soul
2AV6XDIs32ofIJhkkDevjm,funk
2AV6XDIs32ofIJhkkDevjm,soul
4CxobvwTpmfpIEbkYh4pAb,instrumental bluegrass
4CxobvwTpmfpIEbkYh4pAb,instrumental rock
4CxobvwTpmfpIEbkYh4pAb,progressive jazz fusion
4CxobvwTpmfpIEbkYh4pAb,shred
4MXUO7sVCaFgFjoTI5ox5c,art pop
4MXUO7sVCaFgFjoTI5ox5c,baroque pop
4MXUO7sVCaFgFjoTI5ox5c,chamber pop
4MXUO7sVCaFgFjoTI5ox5c,indie pop
4MXUO7sVCaFgFjoTI5ox5c,indie rock
4MXUO7sVCaFgFjoTI5ox5c,singer-songwriter
0Lpr5wXzWLtDWm1SjNbpPb,art rock
0Lpr5wXzWLtDWm1SjNbpPb,country rock
0Lpr5wXzWLtDWm1SjNbpPb,folk rock
0Lpr5wXzWLtDWm1SjNbpPb,mellow gold
0Lpr5wXzWLtDWm1SjNbpPb,philly soul
0Lpr5wXzWLtDWm1SjNbpPb,power pop
0Lpr5wXzWLtDWm1SjNbpPb,singer-songwriter
0Lpr5wXzWLtDWm1SjNbpPb,soft rock
0Lpr5wXzWLtDWm1SjNbpPb,zolo
3yDIp0kaq9EFKe07X1X2rz,disco
0QrowybipCKUDnq5y10PD2,acoustic pop
0QrowybipCKUDnq5y10PD2,neo mellow
0QrowybipCKUDnq5y10PD2,stomp and holler
2XzHxDFTNywDd5ReMhgxkg,classic soul
2XzHxDFTNywDd5ReMhgxkg,disco
2XzHxDFTNywDd5ReMhgxkg,funk
2XzHxDFTNywDd5ReMhgxkg,new jack swing
2XzHxDFTNywDd5ReMhgxkg,post-disco
2XzHxDFTNywDd5ReMhgxkg,quiet storm
2XzHxDFTNywDd5ReMhgxkg,soul
2XzHxDFTNywDd5ReMhgxkg,urban contemporary
0kbYTNQb4Pb1rPbbaF0pT4,cool jazz
0kbYTNQb4Pb1rPbbaF0pT4,hard bop
0kbYTNQb4Pb1rPbbaF0pT4,jazz
0kbYTNQb4Pb1rPbbaF0pT4,jazz fusion
0kbYTNQb4Pb1rPbbaF0pT4,jazz trumpet
0kbYTNQb4Pb1rPbbaF0pT4,soul
0kbYTNQb4Pb1rPbbaF0pT4,vocal jazz
1QAGLCom3FHTTiuRFsjzOj,memphis soul
1QAGLCom3FHTTiuRFsjzOj,soul
1QAGLCom3FHTTiuRFsjzOj,southern soul
6Bfy6QzadCXS92y0T8dDZF,memphis soul
6Bfy6QzadCXS92y0T8dDZF,soul
6Bfy6QzadCXS92y0T8dDZF,southern soul
0vIMq3W8V63uR4Ymgm2pF1,acid rock
0vIMq3W8V63uR4Ymgm2pF1,blues rock
0vIMq3W8V63uR4Ymgm2pF1,proto-metal
0vIMq3W8V63uR4Ymgm2pF1,psychedelic rock
60df5JBRRPcnSpsIMxxwQm,classic soul
60df5JBRRPcnSpsIMxxwQm,memphis soul
60df5JBRRPcnSpsIMxxwQm,soul
60df5JBRRPcnSpsIMxxwQm,soul blues
60df5JBRRPcnSpsIMxxwQm,southern soul
60df5JBRRPcnSpsIMxxwQm,vocal jazz
7gOdHgIoIKoe4i9Tta6qdD,boy band
7gOdHgIoIKoe4i9Tta6qdD,pop
0XNa1vTidXlvJ2gHSsRi4A,alternative rock
0XNa1vTidXlvJ2gHSsRi4A,dance rock
0XNa1vTidXlvJ2gHSsRi4A,indie rock
0XNa1vTidXlvJ2gHSsRi4A,modern rock
0XNa1vTidXlvJ2gHSsRi4A,rock
0XNa1vTidXlvJ2gHSsRi4A,scottish rock
3FZn8Z2B7mfaSOU8NE62KR,classic soul
3FZn8Z2B7mfaSOU8NE62KR,disco
3FZn8Z2B7mfaSOU8NE62KR,funk
3FZn8Z2B7mfaSOU8NE62KR,motown
3FZn8Z2B7mfaSOU8NE62KR,quiet storm
3FZn8Z2B7mfaSOU8NE62KR,soul
2jS7I1u7BpgWT9ssG62Zr1,british soul
2jS7I1u7BpgWT9ssG62Zr1,new romantic
2jS7I1u7BpgWT9ssG62Zr1,new wave pop
2mVVjNmdjXZZDvhgQWiakk,indie soul
2mVVjNmdjXZZDvhgQWiakk,neo-psychedelic
2mVVjNmdjXZZDvhgQWiakk,world
3tx8fyu3c4OBP5nejYtUOb,classic soul
3tx8fyu3c4OBP5nejYtUOb,disco
3tx8fyu3c4OBP5nejYtUOb,funk
3tx8fyu3c4OBP5nejYtUOb,p funk
3tx8fyu3c4OBP5nejYtUOb,quiet storm
3tx8fyu3c4OBP5nejYtUOb,soul
6GI52t8N5F02MxU0g5U69P,blues rock
6GI52t8N5F02MxU0g5U69P,classic rock
6GI52t8N5F02MxU0g5U69P,mexican classic rock
0GByy3DcfbQwDvXGCWmzv9,album rock
0GByy3DcfbQwDvXGCWmzv9,classic rock
0GByy3DcfbQwDvXGCWmzv9,mellow gold
0GByy3DcfbQwDvXGCWmzv9,new romantic
0GByy3DcfbQwDvXGCWmzv9,new wave
0GByy3DcfbQwDvXGCWmzv9,new wave pop
0GByy3DcfbQwDvXGCWmzv9,permanent wave
0GByy3DcfbQwDvXGCWmzv9,rock
0GByy3DcfbQwDvXGCWmzv9,soft rock
2EURsXo9qlt1aMWlviGCRi,classic soul
2EURsXo9qlt1aMWlviGCRi,disco
2EURsXo9qlt1aMWlviGCRi,funk
2EURsXo9qlt1aMWlviGCRi,motown
2EURsXo9qlt1aMWlviGCRi,post-disco
2EURsXo9qlt1aMWlviGCRi,quiet storm
2EURsXo9qlt1aMWlviGCRi,soul
2EURsXo9qlt1aMWlviGCRi,southern soul
2EURsXo9qlt1aMWlviGCRi,urban contemporary
5gxynDEKwNDgxGJmJjZyte,album rock
5gxynDEKwNDgxGJmJjZyte,classic rock
5gxynDEKwNDgxGJmJjZyte,folk rock
5gxynDEKwNDgxGJmJjZyte,mellow gold
5gxynDEKwNDgxGJmJjZyte,singer-songwriter
5gxynDEKwNDgxGJmJjZyte,soft rock
0Vw76uk7P8yVtTClWyOhac,uk pop
3QGKsAfhZdldQCLuLjk6zl,folk-pop
3QGKsAfhZdldQCLuLjk6zl,viral pop
